condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w1,max_intensity_w1,min_intensity_w1,1,2,3,4,5
flurbiprofen-(S)-(+) 0.03,121.7605634,126.6431925,0.739503077,12.19995314,0.728942504,15.6228982,9.772365239,-0.081835666,40.24250852,0.960958982,0.073220677,0.121575532,0.034811976,0.320422535,0.285211268,0.198356808,0.088028169,0.107981221
flurbiprofen-(S)-(+) 0.1,113.8868132,118.2494505,0.734020922,11.84041705,0.739780135,15.00451716,9.550596652,0.038103783,38.68807282,0.962517138,0.073416319,0.119110106,0.035955613,0.331868132,0.30989011,0.178021978,0.097802198,0.082417582
flurbiprofen-(S)-(+) 0.3,121.8209658,126.3380448,0.734553343,12.23514368,0.740030198,15.49311905,9.867156488,-0.019271733,40.03754423,0.963491749,0.072999644,0.117879166,0.034924594,0.308598351,0.296819788,0.213191991,0.083627797,0.097762073
flurbiprofen-(S)-(+) 1.0,112.8959227,117.306867,0.723573513,11.76990794,0.733206291,14.87537958,9.552167411,-0.078265076,38.52310646,0.961487675,0.072042277,0.122147185,0.033369099,0.342274678,0.322961373,0.155579399,0.092274678,0.086909871
flurbiprofen-(S)-(+) 3.0,117.7290749,122.4537445,0.738090842,12.00054675,0.729451973,15.28519151,9.65117082,0.024814939,39.4280062,0.960551054,0.074442774,0.124059558,0.035299516,0.310572687,0.325991189,0.205947137,0.092511013,0.064977974
fosamprenavir 0.01,129.5873362,135.4039301,0.75421199,12.50530121,0.718321638,16.38640446,9.844889717,-0.067805172,41.91302007,0.956328708,0.058179945,0.097339241,0.026869809,0.293668122,0.362445415,0.161572052,0.098253275,0.084061135
fosamprenavir 0.03,133.5254054,139.0691892,0.749445408,12.71701694,0.727458768,16.49950581,10.08505386,-0.030682384,42.36879191,0.959595336,0.058095559,0.095952305,0.027042925,0.290810811,0.345945946,0.195675676,0.095135135,0.072432432
fosamprenavir 0.1,140.3123487,146.0266344,0.747485886,13.01360645,0.72161345,16.92338905,10.29600521,0.027030394,43.51481079,0.960574149,0.058191338,0.095870721,0.026503822,0.282082324,0.365617433,0.17433414,0.089588378,0.088377724
fosamprenavir 0.3,127.7206897,133.1758621,0.751830755,12.44039809,0.717516859,16.18096362,9.84522171,0.061249902,41.46049623,0.958198161,0.057671018,0.092894974,0.027336038,0.287356322,0.32183908,0.185057471,0.11954023,0.086206897
fosamprenavir 1.0,137.9498886,143.8129176,0.747905352,12.8816626,0.719934159,16.78857953,10.19619978,0.015106736,43.15740737,0.958178566,0.056713676,0.098887506,0.024946504,0.321826281,0.340757238,0.158129176,0.094654788,0.084632517
fosamprenavir 3.0,123.2303609,128.4511677,0.746318931,12.26445338,0.722499007,15.81229871,9.779267463,-0.00394559,40.66749706,0.958623583,0.059703868,0.096011823,0.02871654,0.321656051,0.299363057,0.190021231,0.095541401,0.093418259
fosfomycin 0.01,128.1290323,133.646356,0.742506253,12.46781664,0.720446492,16.10883757,9.940277578,-0.00085403,41.48029167,0.957313784,0.060841582,0.101198257,0.027968702,0.311827957,0.326164875,0.183990442,0.097968937,0.08004779
fosfomycin 0.03,133.7949886,139.501139,0.747956481,12.74069053,0.720620442,16.5870765,10.09029732,-0.057029777,42.56057768,0.958395595,0.057528738,0.096688106,0.025992675,0.277904328,0.307517084,0.195899772,0.117312073,0.101366743
fosfomycin 0.1,129.4515766,135.2342342,0.74659928,12.5296602,0.721066696,16.24304824,9.963898827,-0.038987321,41.82220737,0.957979647,0.059267217,0.097475049,0.02754924,0.34009009,0.316441441,0.170045045,0.086711712,0.086711712
fosfomycin 0.3,125.5991516,130.9671262,0.760006907,12.39138009,0.720778233,16.21397395,9.739772448,-0.055490962,41.37018646,0.958387268,0.056249243,0.090804275,0.026188842,0.309650053,0.321314952,0.19088017,0.088016967,0.090137858
fosfomycin 1.0,136.3590604,142.049217,0.75191247,12.87931797,0.724720985,16.79567101,10.17109978,0.078175284,43.06611531,0.959976212,0.056944987,0.092633899,0.026380664,0.346756152,0.323266219,0.158836689,0.096196868,0.074944072
fosfomycin 3.0,128.2065217,133.9076087,0.754559875,12.44906697,0.71432089,16.3019201,9.808551727,-0.042909375,41.69200673,0.956216056,0.058694508,0.099100597,0.026685848,0.295652174,0.32826087,0.191304348,0.101086957,0.083695652
fosphenytoin 0.01,118.6432681,123.3337169,0.73481589,12.03149087,0.731518204,15.350876,9.687686755,-0.110242772,39.60198605,0.960875969,0.060169515,0.100886753,0.027966561,0.353279632,0.291139241,0.164556962,0.101265823,0.089758343
fosphenytoin 0.03,125.5130238,130.6240091,0.736775633,12.42396497,0.730082313,15.87988377,9.981900669,-0.097687493,41.09324373,0.959701706,0.059686442,0.099403771,0.027614194,0.313703284,0.291053228,0.201585504,0.089467724,0.10419026
fosphenytoin 0.1,118.4843243,123.2810811,0.741232584,12.03033471,0.731397627,15.37522669,9.645317678,0.041895275,39.63156786,0.960959417,0.063042217,0.103855856,0.029654478,0.345945946,0.297297297,0.180540541,0.077837838,0.098378378
fosphenytoin 0.3,128.2466586,133.5540705,0.737591395,12.5046167,0.723218808,16.03225227,10.02530437,-0.047903337,41.39725779,0.958860287,0.059605114,0.097503157,0.02747004,0.300121507,0.308626974,0.185905225,0.110571081,0.094775213
fosphenytoin 1.0,119.8144552,124.4940669,0.731152677,12.07483602,0.734218099,15.34113069,9.74933615,0.026442852,39.67705575,0.960723448,0.066011548,0.107634791,0.030909322,0.314994606,0.31175836,0.200647249,0.080906149,0.091693635
fosphenytoin 3.0,126.7037471,131.8875878,0.748797022,12.43988297,0.726799034,16.06795428,9.887068858,0.027501544,41.26002225,0.960318408,0.060228006,0.098839372,0.02762892,0.319672131,0.31381733,0.175644028,0.099531616,0.091334895
fruquintinib 0.01,116.2,120.7752809,0.736015336,11.94142469,0.731394039,15.20413123,9.611644869,-0.072942865,39.24902421,0.961213891,0.072874831,0.122194316,0.034411765,0.338202247,0.306741573,0.159550562,0.101123596,0.094382022
fruquintinib 0.03,116.4016204,120.6527778,0.726912727,11.93655261,0.739105674,14.9962871,9.695597648,0.020463716,38.90947418,0.963960669,0.071523575,0.116293346,0.034715414,0.319444444,0.28587963,0.202546296,0.099537037,0.092592593
fruquintinib 0.1,121.8404018,126.6607143,0.735103993,12.19902099,0.73131511,15.59836807,9.789203639,-0.073155133,40.20136559,0.961424905,0.076133087,0.127240896,0.035743829,0.285714286,0.322544643,0.206473214,0.095982143,0.089285714
fruquintinib 0.3,118.160628,122.6570048,0.743090215,12.03587354,0.734650724,15.30685141,9.674382443,-0.005360085,39.41580934,0.96132435,0.071289643,0.113249503,0.034281756,0.330917874,0.291062802,0.192028986,0.095410628,0.09057971
fruquintinib 1.0,114.7022989,119.0482759,0.736746926,11.89103225,0.736160396,15.04046018,9.600150786,-0.072457505,38.80233963,0.962990467,0.072411574,0.116186613,0.03484449,0.344827586,0.286206897,0.179310345,0.112643678,0.077011494
fruquintinib 3.0,111.5631929,115.6685144,0.726011143,11.72028999,0.742377845,14.66688298,9.54849034,-0.004025307,38.04282528,0.963796725,0.073205016,0.116678623,0.036164732,0.369179601,0.254988914,0.179600887,0.105321508,0.090909091
furaltadone 0.01,110.7042093,114.9283276,0.731254884,11.68286232,0.737228646,14.67343509,9.482504927,-0.036916836,37.97900927,0.962947448,0.077243494,0.12058712,0.038621205,0.374288965,0.293515358,0.162684869,0.097838453,0.071672355
furaltadone 0.03,114.0644139,118.5575502,0.744611573,11.8262834,0.734899467,15.15909543,9.453917512,-0.082264457,38.88037375,0.961326234,0.074862614,0.113781394,0.036696896,0.332629356,0.306230201,0.167898627,0.099260824,0.093980993
furaltadone 0.1,113.2411894,117.9317181,0.751541373,11.79049902,0.728813828,15.16128137,9.384557582,-0.013267571,38.80782786,0.959725961,0.072571146,0.115027641,0.034974518,0.353524229,0.305066079,0.157488987,0.100220264,0.083700441
furaltadone 0.3,109.8394077,114.1605923,0.735783358,11.63376514,0.738022709,14.67544655,9.410749876,-0.008370125,37.8588264,0.960977696,0.072706315,0.111377239,0.035876993,0.361047836,0.273348519,0.175398633,0.109339408,0.080865604
furaltadone 1.0,113.3792049,117.9480122,0.750931576,11.81474646,0.729519967,15.17490853,9.416089279,0.049961455,38.82596378,0.960277512,0.07362251,0.112942975,0.036293498,0.305810398,0.323139653,0.188583078,0.097859327,0.084607543
furaltadone 3.0,111.2759358,115.6855615,0.736479201,11.69628829,0.735521301,14.79615657,9.449294565,0.099080623,38.20873326,0.960904048,0.074539888,0.114281221,0.037345077,0.303743316,0.299465241,0.194652406,0.093048128,0.109090909
fursultiamine 0.01,127.052381,132.427381,0.747055659,12.45401606,0.723723716,16.15231989,9.890289841,0.022981655,41.47244625,0.957528347,0.060121827,0.099130486,0.026963119,0.321428571,0.317857143,0.173809524,0.107142857,0.079761905
fursultiamine 0.03,124.0666667,129.35625,0.75693432,12.3374359,0.724109129,16.10376717,9.729851322,-0.008529711,41.07977537,0.958637923,0.061081195,0.098253676,0.028875613,0.245833333,0.332291667,0.234375,0.096875,0.090625
fursultiamine 0.1,130,135.4260768,0.741340864,12.58231255,0.723211678,16.19962408,10.0539108,0.135458299,41.78940357,0.95867584,0.060168205,0.10167089,0.026830103,0.322467986,0.351571595,0.151338766,0.100116414,0.074505239
fursultiamine 0.3,123.2358382,128.3849711,0.743102431,12.26365113,0.72578303,15.73249898,9.820387343,-0.071303628,40.57890213,0.95924068,0.063080721,0.103677887,0.029102346,0.307514451,0.32716763,0.187283237,0.094797688,0.083236994
fursultiamine 1.0,120.0473506,124.9932356,0.743036354,12.12003629,0.729433369,15.53654793,9.702419615,0.092529066,39.99080011,0.958764935,0.061845888,0.100655437,0.028809382,0.324689966,0.311161218,0.183765502,0.076662909,0.103720406
fursultiamine 3.0,122.8126437,127.8678161,0.736846081,12.2603906,0.72191817,15.77760351,9.807612142,0.005356978,40.64055798,0.959764027,0.061012758,0.101196755,0.02802682,0.343678161,0.297701149,0.159770115,0.095402299,0.103448276
gadodiamide 0.01,111.6715328,115.9781022,0.732614615,11.7040849,0.732941368,14.78871533,9.47176655,0.054348914,38.22597491,0.961261688,0.075061041,0.116270012,0.037659735,0.342022941,0.296141814,0.151199166,0.09801877,0.11261731
gadodiamide 0.03,111.0055741,115.3411371,0.730130565,11.67364843,0.73841936,14.73635718,9.452329488,0.010112876,38.05924987,0.961259787,0.076505823,0.115744202,0.038139113,0.32664437,0.303232999,0.190635452,0.091415831,0.088071349
gadodiamide 0.1,112.2045198,116.5672316,0.740603373,11.73186714,0.732542052,14.91372521,9.429141612,-0.058235836,38.34369663,0.960848035,0.075534356,0.116428492,0.037959455,0.317514124,0.291525424,0.185310734,0.111864407,0.093785311
gadodiamide 0.3,113.4907104,118.1377049,0.7371474,11.80668371,0.728800575,14.97424883,9.523444079,0.028969659,38.63697224,0.959112703,0.074030035,0.112741884,0.036652738,0.31147541,0.275409836,0.219672131,0.100546448,0.092896175
gadodiamide 1.0,109.892562,114.0609504,0.733853814,11.61332336,0.737876002,14.69894114,9.377397929,-0.00321946,37.83605973,0.962194315,0.073359356,0.112508102,0.036588478,0.345041322,0.306818182,0.16322314,0.088842975,0.09607438
gadodiamide 3.0,113.976601,118.4150246,0.742233812,11.84274471,0.728942115,15.08434225,9.506974163,-0.063603968,38.76817873,0.961711868,0.073630435,0.113170096,0.035879697,0.304187192,0.318965517,0.168719212,0.10591133,0.102216749
gallopamil 0.01,121.9494624,127.1860215,0.758036959,12.16702748,0.714883843,15.93741813,9.560069857,-0.100797014,40.59675505,0.958544795,0.063625469,0.103923677,0.030031626,0.330107527,0.288172043,0.175268817,0.103225806,0.103225806
gallopamil 0.03,124.3823227,129.5046249,0.754550954,12.2984027,0.724227911,15.98540602,9.717622376,0.014469844,40.87154348,0.959804174,0.061435177,0.09948411,0.028656067,0.331963001,0.316546763,0.163412127,0.085303186,0.102774923
gallopamil 0.1,129.2019704,134.4667488,0.741742833,12.58139848,0.728704706,16.12023919,10.07765238,-0.105752467,41.67672096,0.960421978,0.059061415,0.096132763,0.027712982,0.318965517,0.316502463,0.163793103,0.112068966,0.088669951
gallopamil 0.3,125.0345596,130.6008919,0.750277621,12.36206435,0.723685593,16.05686382,9.797916668,0.002828062,41.16071314,0.957878137,0.060605969,0.099192297,0.028072879,0.328874025,0.325529543,0.180602007,0.088071349,0.076923077
gallopamil 1.0,126.261522,131.2861736,0.739266576,12.38141906,0.72851659,15.86351837,9.923469323,-0.014391227,40.93439039,0.960864355,0.065590053,0.106849085,0.031610029,0.319399786,0.319399786,0.166130761,0.103965702,0.091103966
gallopamil 3.0,124.3942414,129.2790698,0.74575006,12.35889929,0.727976416,15.85457208,9.858540541,-0.124132199,40.78214111,0.961409841,0.062230645,0.099914229,0.029874275,0.271317829,0.317829457,0.208194906,0.11627907,0.086378738
garenoxacin 0.01,114.8115183,119.8963351,0.740664248,11.84234123,0.721909231,15.26744778,9.470996662,-0.126385121,39.22601253,0.955458575,0.06861028,0.11232933,0.032732779,0.343455497,0.314136126,0.170680628,0.094240838,0.077486911
garenoxacin 0.03,123.1771562,128.4393939,0.747755143,12.27353673,0.722658704,15.86176311,9.7909067,0.016400622,40.74660119,0.958136273,0.069389317,0.110473513,0.033139083,0.319347319,0.317016317,0.162004662,0.106060606,0.095571096
garenoxacin 0.1,118.6656017,123.4984026,0.741865224,12.04581685,0.728184635,15.44932447,9.630052751,0.025430857,39.69675845,0.9595935,0.069576585,0.110637098,0.034293888,0.296059638,0.326943557,0.188498403,0.103301384,0.085197018
garenoxacin 0.3,118.1002358,123.0129717,0.743556007,12.02669592,0.731052188,15.42199175,9.622704091,0.044405084,39.68673602,0.958465361,0.065452225,0.103316916,0.031275435,0.325471698,0.284198113,0.202830189,0.099056604,0.088443396
garenoxacin 1.0,117.727899,122.3363949,0.743144523,12.02382496,0.732042181,15.37418574,9.631346313,-0.088422308,39.5516024,0.961408006,0.069453146,0.110661624,0.03411337,0.345579793,0.285878301,0.171067738,0.092996556,0.104477612
garenoxacin 3.0,125.6980892,130.9579618,0.742859234,12.3896211,0.727621233,15.89020054,9.924210625,-0.029059651,40.9942032,0.959021886,0.070923431,0.11459473,0.033591857,0.355414013,0.304458599,0.165605096,0.076433121,0.098089172
gemifloxacin 0.01,122.7632794,127.756351,0.736000576,12.22797625,0.735927214,15.61512823,9.824654263,-0.0612719,40.32241824,0.960933905,0.061469567,0.09931282,0.029404972,0.349884527,0.318706697,0.173210162,0.081986143,0.076212471
gemifloxacin 0.03,124.4008859,129.2547065,0.738310897,12.29864274,0.728073575,15.76426146,9.841290279,-0.042103681,40.59563474,0.960941647,0.062913626,0.100873993,0.029813476,0.326688815,0.314507198,0.181616833,0.094130676,0.083056478
gemifloxacin 0.1,122.52019,127.5071259,0.736561866,12.19010804,0.729167155,15.57893485,9.801576579,-0.004126749,40.19877972,0.958767727,0.061216244,0.09931652,0.028891295,0.332541568,0.320665083,0.152019002,0.112826603,0.081947743
gemifloxacin 0.3,121.568287,127.0659722,0.742116096,12.11772743,0.720074574,15.71323023,9.653980492,-0.050207,40.36879478,0.956685867,0.062866727,0.106422476,0.028882988,0.331018519,0.326388889,0.1875,0.083333333,0.071759259
gemifloxacin 1.0,125.2462428,130.3815029,0.747198096,12.34565477,0.731360508,15.93038131,9.830692413,0.005291424,40.8810869,0.959511757,0.060492364,0.098942537,0.027874872,0.310982659,0.314450867,0.184971098,0.107514451,0.082080925
gemifloxacin 3.0,120.8040685,125.7591006,0.741166347,12.16993656,0.726733072,15.55669152,9.777135572,-0.028632582,40.15500861,0.959173742,0.059561207,0.097969937,0.027949574,0.352248394,0.308351178,0.153104925,0.08993576,0.096359743
gepefrine 0.01,125.440133,131.1208426,0.752886715,12.3338524,0.716305144,16.0713057,9.764561023,-0.036554183,41.2008569,0.955514509,0.061628431,0.103632451,0.028207469,0.322616408,0.321507761,0.167405765,0.100886918,0.087583149
gepefrine 0.03,122.8685652,127.6976999,0.74895217,12.26221104,0.729607099,15.81131938,9.760834356,-0.064651079,40.46880459,0.960265709,0.05916555,0.093518459,0.027633529,0.309967141,0.318729463,0.187294633,0.099671413,0.084337349
gepefrine 0.1,119.0498409,123.9681866,0.748896878,12.04505319,0.724338766,15.522962,9.596842088,0.049969383,39.79724431,0.958132515,0.06053345,0.099942819,0.028550933,0.313891835,0.30116649,0.187698834,0.112407211,0.084835631
gepefrine 0.3,125.9342826,131.4819277,0.751717378,12.38620673,0.720349763,16.14972205,9.79025808,-0.008588982,41.36468429,0.957068048,0.061591764,0.100578786,0.028534459,0.322015334,0.331872946,0.17415115,0.084337349,0.08762322
gepefrine 1.0,121.6039173,127.0446137,0.750936026,12.16641247,0.721333517,15.852036,9.634473296,-0.063674152,40.56442316,0.957497906,0.063685806,0.106751798,0.029236809,0.336235038,0.330794342,0.143634385,0.093579978,0.095756257
gepefrine 3.0,124.3843648,129.6297503,0.744379335,12.32794602,0.724601879,15.89577158,9.826714102,-0.015455679,40.92932577,0.958774657,0.05801578,0.094186839,0.026907028,0.308360478,0.321389794,0.181324647,0.083604777,0.105320304
gestodene 0.01,135.7655172,141.8977011,0.754645912,12.82343009,0.713991399,16.83709943,10.09333701,0.082719,43.08807444,0.95644336,0.055224802,0.092112914,0.024759973,0.27816092,0.366666667,0.159770115,0.112643678,0.082758621
gestodene 0.03,138.0323974,143.7840173,0.753689654,12.9234058,0.720056441,16.88063745,10.19173868,0.015815125,43.24772417,0.959253102,0.059015853,0.09802757,0.027767543,0.280777538,0.355291577,0.187904968,0.101511879,0.074514039
gestodene 0.1,134.6476625,140.4367161,0.752554449,12.80136193,0.719339231,16.77890057,10.08963168,-0.007137817,42.91059324,0.95876855,0.059698176,0.098231493,0.027619782,0.328392246,0.342075257,0.140250855,0.101482326,0.087799316
gestodene 0.3,135.0211817,141.0445931,0.748476729,12.75206689,0.719710676,16.59775924,10.10900384,-0.000560017,42.7039375,0.95708375,0.055532811,0.092955822,0.024732769,0.2909699,0.344481605,0.192865106,0.078037904,0.093645485
gestodene 1.0,135.0962567,141.0780749,0.753853903,12.80989275,0.712078424,16.88840266,10.05501801,-0.063861204,43.10996143,0.956656925,0.057028907,0.092567893,0.026621579,0.311229947,0.303743316,0.206417112,0.098395722,0.080213904
gestodene 3.0,137.7968397,143.6331828,0.745358359,12.87220039,0.71901406,16.81004729,10.18033099,-0.009539944,43.15723379,0.958625377,0.057612153,0.093703802,0.027013898,0.299097065,0.354401806,0.178329571,0.083521445,0.084650113
gestrinone 0.01,120.135737,125.0890774,0.743252759,12.10836124,0.729510775,15.57636997,9.678794045,-0.057504102,40.00873048,0.959270067,0.059779177,0.096508847,0.028639303,0.323435843,0.318133616,0.16330859,0.095440085,0.099681866
gestrinone 0.03,126.7780244,132.0532741,0.750015054,12.42171302,0.728075034,16.1215697,9.855508102,-0.116938952,41.33841392,0.959285299,0.058274578,0.095408152,0.027200714,0.337402886,0.331853496,0.165371809,0.071032186,0.094339623
gestrinone 0.1,128.9317919,134.3930636,0.735965983,12.53057465,0.722282184,16.02555438,10.0727761,-0.036631031,41.4953073,0.958175437,0.059322131,0.097175564,0.027482716,0.32716763,0.289017341,0.179190751,0.105202312,0.099421965
gestrinone 0.3,129.8358369,135.3937768,0.756108753,12.51383807,0.721260788,16.38251436,9.864311984,-0.029042522,41.84290484,0.957175665,0.057843727,0.093065724,0.027183792,0.311158798,0.339055794,0.17167382,0.099785408,0.07832618
gestrinone 1.0,126.583802,132.087739,0.750307402,12.39073046,0.718707972,16.14709747,9.803822542,-0.034721497,41.38669961,0.958144042,0.061042745,0.098361234,0.028915503,0.304836895,0.313835771,0.179977503,0.105736783,0.095613048
gestrinone 3.0,130.3823216,135.8977636,0.749589193,12.59682387,0.719213864,16.4022844,9.977493529,-0.003229511,42.07181158,0.958471417,0.060296474,0.096670425,0.028537869,0.301384452,0.334398296,0.166134185,0.100106496,0.097976571
gidazepam 0.01,129.7264673,135.1882614,0.746695196,12.5433118,0.718773866,16.27737526,9.966042424,0.010715592,41.82623112,0.958082903,0.058029413,0.096583284,0.026876642,0.297895903,0.337763012,0.171650055,0.109634551,0.083056478
gidazepam 0.03,135.2448087,140.9770492,0.756269998,12.83081887,0.720344248,16.80265637,10.09394045,-0.005236981,43.00790723,0.95866841,0.056582685,0.094612665,0.025671274,0.31147541,0.355191257,0.159562842,0.083060109,0.090710383
gidazepam 0.1,126.6928177,132.1127072,0.744144043,12.41494264,0.717790276,16.1207667,9.855428554,0.09443127,41.37261623,0.959043173,0.058508636,0.097693641,0.026573502,0.283977901,0.335911602,0.17679558,0.109392265,0.093922652
gidazepam 0.3,129.7707602,135.4467836,0.753077431,12.55875515,0.723751612,16.36907924,9.926796785,-0.087215862,41.94594371,0.958130439,0.056865243,0.094690976,0.025602569,0.294736842,0.341520468,0.175438596,0.094736842,0.093567251
gidazepam 1.0,131.1929224,136.6358447,0.746567653,12.60587032,0.725247115,16.32622424,10.02419699,0.068641086,41.97312107,0.959074915,0.055468852,0.091116035,0.024995523,0.352739726,0.296803653,0.181506849,0.098173516,0.070776256
gidazepam 3.0,124.8188559,129.8029661,0.739024778,12.3762592,0.733467062,15.81377308,9.919615282,-0.058730911,40.84827334,0.961679027,0.056269744,0.091164008,0.026337654,0.313559322,0.313559322,0.209745763,0.086864407,0.076271186
ginsenoside-rg3 0.01,125.4859521,130.7898023,0.749678912,12.37635017,0.723096217,16.06223411,9.811145999,-0.052253303,41.15657295,0.958715034,0.062639043,0.102702455,0.029297505,0.345473465,0.304890739,0.144640999,0.101977107,0.10301769
ginsenoside-rg3 0.03,130.9619687,136.7002237,0.758074405,12.61831208,0.718763805,16.65100177,9.871895195,0.004032477,42.38360125,0.958224914,0.065501217,0.106690573,0.030473308,0.282997763,0.362416107,0.194630872,0.091722595,0.068232662
ginsenoside-rg3 0.1,132.2665122,137.815759,0.749885339,12.67599502,0.723773714,16.52565574,10.02547627,-0.00706007,42.37508893,0.958762738,0.061733764,0.100679345,0.027940608,0.302433372,0.325608343,0.188876014,0.107763615,0.075318656
ginsenoside-rg3 0.3,129.9045064,135.3465665,0.740073211,12.55338874,0.724773987,16.21654892,10.0176892,-0.083784504,41.76390005,0.959425916,0.063967729,0.105927586,0.030077632,0.286480687,0.353004292,0.172746781,0.107296137,0.080472103
ginsenoside-rg3 1.0,129.5134189,134.9043174,0.757898084,12.57670953,0.721066775,16.42196482,9.896396309,-0.003778992,41.92998502,0.959821349,0.060057008,0.096625255,0.028016107,0.290548425,0.331388565,0.206534422,0.091015169,0.080513419
ginsenoside-rg3 3.0,125.9567691,131.2229807,0.754884296,12.46343403,0.724639029,16.17388284,9.861642175,-0.040678504,41.40096468,0.958698397,0.060168319,0.096511187,0.027836891,0.332195677,0.3185438,0.183162685,0.086461889,0.07963595
griseofulvin 0.01,121.2051887,126.2323113,0.748421894,12.15319524,0.72454859,15.71193264,9.659567115,-0.00200831,40.24720331,0.958802561,0.062244094,0.100986173,0.029418701,0.27240566,0.363207547,0.166273585,0.090801887,0.107311321
griseofulvin 0.03,122.4672489,127.4104803,0.750281323,12.26452132,0.727201061,15.86955192,9.728127402,0.034918844,40.60496679,0.960234194,0.058375836,0.094916089,0.026538017,0.298034934,0.312227074,0.199781659,0.101528384,0.088427948
griseofulvin 0.1,124.0295728,129.0295728,0.744579677,12.34739152,0.733631155,15.83541746,9.872939856,-0.025921524,40.70328676,0.960807593,0.060320743,0.097022314,0.028198355,0.384446878,0.309967141,0.148959474,0.08652793,0.070098576
griseofulvin 0.3,124.4111232,129.606325,0.740288525,12.29916363,0.725093032,15.78646111,9.856335011,-0.073578986,40.74559654,0.959204353,0.061551173,0.10136421,0.028736075,0.34351145,0.314067612,0.150490731,0.099236641,0.092693566
griseofulvin 1.0,121.8259958,127.1268344,0.745455749,12.16940715,0.726298211,15.73545855,9.699122307,-0.047308328,40.3680229,0.957567008,0.057292696,0.093098204,0.027175566,0.364779874,0.314465409,0.155136268,0.087002096,0.078616352
griseofulvin 3.0,122.6413586,127.6603397,0.747402112,12.2316121,0.730175477,15.77490061,9.737124832,-0.004979311,40.4678942,0.959852788,0.061846984,0.101125345,0.029124797,0.297702298,0.304695305,0.204795205,0.098901099,0.093906094
guacetisal 0.01,117.7080292,122.9979145,0.755975888,11.9631968,0.721861341,15.66566197,9.4204534,0.023875021,39.8336025,0.956959738,0.07277997,0.120489072,0.03557423,0.267987487,0.318039625,0.230448384,0.094890511,0.088633994
guacetisal 0.03,117.3235908,122.2390397,0.737834312,11.95687706,0.726969069,15.32516899,9.593220213,0.0813929,39.45971342,0.958637313,0.073775386,0.119905645,0.035836506,0.350730689,0.326722338,0.159707724,0.086638831,0.076200418
guacetisal 0.1,119.3852544,124.2596054,0.749678533,12.09496606,0.726700578,15.56631036,9.632028516,-0.080298904,39.93619609,0.959599067,0.071697146,0.114004439,0.034576385,0.349948079,0.303219107,0.138110073,0.10384216,0.104880582
guacetisal 0.3,119.838013,124.6058315,0.741262203,12.13189951,0.732120434,15.47220733,9.737493258,-0.009406096,39.88335649,0.960907019,0.070587412,0.11150955,0.03386482,0.322894168,0.300215983,0.183585313,0.101511879,0.091792657
guacetisal 1.0,117.547644,122.2387435,0.746872498,11.98027518,0.725732897,15.44114519,9.541055258,-0.021908333,39.53036216,0.960330657,0.070329892,0.112598296,0.034060158,0.302617801,0.295287958,0.180104712,0.119371728,0.102617801
guacetisal 3.0,118.4090395,122.9322034,0.741214594,12.0239619,0.733277715,15.3375017,9.656300838,0.071909319,39.472126,0.961289992,0.068217063,0.110673535,0.033147225,0.340112994,0.323163842,0.162711864,0.091525424,0.082485876
guanadrel 0.01,125.1538462,130.3634337,0.744068164,12.34344824,0.729574326,15.89585408,9.852814726,-0.030362023,40.9227116,0.958816657,0.060788956,0.101830721,0.028019324,0.307692308,0.323299889,0.196209588,0.100334448,0.072463768
guanadrel 0.03,128.2981651,133.787844,0.741328655,12.47657706,0.724350989,16.14877486,9.940515233,-0.045737618,41.56488871,0.957839675,0.055449376,0.093141752,0.0251619,0.337155963,0.326834862,0.150229358,0.07912844,0.106651376
guanadrel 0.1,131.989011,137.7406593,0.761558695,12.59966018,0.719838233,16.65371418,9.844053219,0.018621087,42.31064366,0.957587656,0.058989473,0.095345831,0.028253609,0.275824176,0.364835165,0.19010989,0.09010989,0.079120879
guanadrel 0.3,129.3256326,134.8305831,0.758132547,12.51072301,0.719738511,16.40573418,9.83675449,-0.028041434,41.81713871,0.957920273,0.059413166,0.097762031,0.027465001,0.298129813,0.328932893,0.182618262,0.103410341,0.086908691
guanadrel 1.0,123.459152,128.6918304,0.747795592,12.26938283,0.725132233,15.83904205,9.772302968,-0.063404021,40.73711522,0.9591644,0.059983469,0.097060851,0.028293489,0.321613237,0.31540848,0.146845915,0.099276112,0.116856256
guanadrel 3.0,129.1332587,134.5867861,0.744627906,12.53564389,0.725303508,16.20083002,9.986587787,-3.01E-05,41.67411434,0.959390914,0.060531253,0.100432558,0.028126166,0.318029115,0.32474804,0.197088466,0.078387458,0.08174692
harringtonine 0.01,123.2058505,128.4442037,0.740538387,12.23423607,0.718730626,15.82086218,9.754421375,-0.000733851,40.68442174,0.959142624,0.064205863,0.104440975,0.029565781,0.314192849,0.319609967,0.190682557,0.098591549,0.076923077
harringtonine 0.03,128.2885822,133.9397742,0.734476116,12.48613924,0.722045492,16.05482407,10.02170092,0.017583124,41.54806654,0.957629552,0.063116072,0.103572219,0.028457205,0.332496863,0.335006274,0.17565872,0.086574655,0.070263488
harringtonine 0.1,120.1651729,124.8822023,0.709762933,12.07551118,0.734140738,15.12286945,9.901987448,0.085832946,39.54553074,0.961971947,0.06839288,0.108338982,0.032020286,0.357234315,0.316261204,0.1446863,0.098591549,0.083226633
